,Address,City,ZipCode,State,Bedrooms,Price,Listing-Company,HOA,Zestimate,Link,Living-Area,Total-Bathrooms,Full-Bathrooms,Half-Bathrooms,Garage-Spaces,Stories,Fireplace,Lot-Size,Home-Type,New-Contruction,Year-Built,Utilities,Sunscore,Annual-Tax,Tax-Value
74,"10745 N De Anza Blvd UNIT 103, Cupertino, CA 95014",Cupertino,95014,CA,1,998000,"Dennis A. Lunder, Broker", $49/mo,1077929,https://www.zillow.com/homedetails/10745-N-De-Anza-Blvd-UNIT-103-Cupertino-CA-95014/89459443_zpid/,"1,209",2, 1, 1, 2,Not_Found,Not_Found,"1,306", Condo, No,2008, Public Utilities,71.79," $12,658"," $988,380"
75,"23150 Cristo Rey Loop V77, Cupertino, CA 95014",Cupertino,95014,CA,2,2695800,Rancho San Antonio Retirement Housing Corp," $8,567/mo",2755627,https://www.zillow.com/homedetails/23150-Cristo-Rey-Loop-V77-Cupertino-CA-95014/2079278114_zpid/,"1,710",2, 2,Not_Found, 0,Not_Found,Not_Found,Not_Found, Single Family, No,2020, Public Utilities,Not_Found,Not_Found,Not_Found
76,"10208 Orange Ave, Cupertino, CA 95014",Cupertino,95014,CA,4,3095000,Spanek Inc,Not_Found,3112435,https://www.zillow.com/homedetails/10208-Orange-Ave-Cupertino-CA-95014/2085140514_zpid/,"2,219",3, 3,Not_Found, 0,Not_Found, Yes,"5,998", Single Family, No,2020, Other,Not_Found,Not_Found,Not_Found
77,"21710 Regnart Rd, Cupertino, CA 95014",Cupertino,95014,CA,4,5898000,Intero Real Estate Services,Not_Found,5898039,https://www.zillow.com/homedetails/21710-Regnart-Rd-Cupertino-CA-95014/19633488_zpid/,"2,882",3, 2, 1, 0,Not_Found, Yes,1.69, Single Family, No,1957, Public Utilities,79.79," $2,398"," $152,176"
78,"23250 Via Esplendor V66, Cupertino, CA 95014",Cupertino,95014,CA,2,2642000,Rancho San Antonio Retirement Housing Corp," $8,361/mo",2598523,https://www.zillow.com/homedetails/23250-Via-Esplendor-V66-Cupertino-CA-95014/2078999576_zpid/,"1,688",2, 2,Not_Found, 0,Not_Found,Not_Found,Not_Found, Single Family, No,2020, Public Utilities,Not_Found,Not_Found,Not_Found
79,"0 A Scenic, Cupertino, CA 95014",Cupertino,95014,CA,for,1899888,Keller Williams Realty-Silicon Valley,Not_Found,Not_Found,https://www.zillow.com/homedetails/0-A-Scenic-Cupertino-CA-95014/2080306520_zpid/,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found, Public Utilities,Not_Found,Not_Found,Not_Found
80,"164 Rancho Bonito Cir, Petaluma, CA 94954",Petaluma,94954,CA,4,680000,CENTURY 21 Bundesen,Not_Found,701286,https://www.zillow.com/homedetails/164-Rancho-Bonito-Cir-Petaluma-CA-94954/15749649_zpid/,"2,012",3, 2, 1, 0, 2, Yes,"7,840", Single Family, No,1978,Not_Found,95.53," $3,834"," $341,322"
81,"1125 Brighton View Cir, Petaluma, CA 94952",Petaluma,94952,CA,2,620000,Redfin, $59/mo,621018,https://www.zillow.com/homedetails/1125-Brighton-View-Cir-Petaluma-CA-94952/15756230_zpid/,999,3, 2, 1, 1, 2,Not_Found,"1,742", Single Family, No,1998,Not_Found,88.2," $6,230"," $546,520"
82,"12 Caulfield Ct, Petaluma, CA 94954",Petaluma,94954,CA,3,719000,Coldwell Banker Realty,Not_Found,732961,https://www.zillow.com/homedetails/12-Caulfield-Ct-Petaluma-CA-94954/15834399_zpid/,"1,694",2, 2,Not_Found, 0, 1, Yes,"7,405", Single Family, No,1985,Not_Found,95.52," $2,720"," $239,204"
83,"3 Jensen Dr, Petaluma, CA 94952",Petaluma,94952,CA,3,815000,Coldwell Banker Realty,Not_Found,827411,https://www.zillow.com/homedetails/3-Jensen-Dr-Petaluma-CA-94952/15755502_zpid/,"1,419",2, 2,Not_Found, 0, 1, Yes,"6,534", Single Family, No,1961,Not_Found,88.2, $947," $72,605"
84,"1385 Mountain View Ave, Petaluma, CA 94952",Petaluma,94952,CA,4,1495000,Vanguard Properties,Not_Found,1497454,https://www.zillow.com/homedetails/1385-Mountain-View-Ave-Petaluma-CA-94952/96058763_zpid/,"3,358",3, 3,Not_Found, 2, 2, Yes,0.28, Single Family, No,2008,Not_Found,94.6," $11,381"," $1,022,008"
85,"1040 D St, Petaluma, CA 94952",Petaluma,94952,CA,3,1495000,Compass,Not_Found,1541800,https://www.zillow.com/homedetails/1040-D-St-Petaluma-CA-94952/15755203_zpid/,"2,312",2, 2,Not_Found, 2, 1, Yes,"10,018", Single Family, No,1926,Not_Found,94.6," $5,202"," $466,935"
86,"400 Yosemite Ct, Petaluma, CA 94954",Petaluma,94954,CA,3,725000,Coldwell Banker Realty,Not_Found,739077,https://www.zillow.com/homedetails/400-Yosemite-Ct-Petaluma-CA-94954/15847624_zpid/,"1,702",2, 2,Not_Found, 2, 1, Yes,"6,534", Single Family, No,1978,Not_Found,93.92," $7,213"," $633,220"
87,"554 Vina Rose Dr, Petaluma, CA 94954",Petaluma,94954,CA,3,275000,Westgate Realty,Not_Found,194988,https://www.zillow.com/homedetails/554-Vina-Rose-Dr-Petaluma-CA-94954/119688760_zpid/,"1,262",2, 2,Not_Found, 0,Not_Found,Not_Found,34.71, Mobile / Manufactured, No,1998,Not_Found,88.32,Not_Found," $59,909"
88,"419 Keller St, Petaluma, CA 94952",Petaluma,94952,CA,2,759000,Compass,Not_Found,782760,https://www.zillow.com/homedetails/419-Keller-St-Petaluma-CA-94952/15750096_zpid/,"1,005",1, 1,Not_Found, 0, 1,Not_Found,"2,613", Single Family, No,1920,Not_Found,93.8," $7,834"," $706,431"
89,"714 Briggs Pl, Petaluma, CA 94954",Petaluma,94954,CA,3,660000,W Real Estate, $57/mo,660006,https://www.zillow.com/homedetails/714-Briggs-Pl-Petaluma-CA-94954/15836630_zpid/,"1,486",3, 2, 1, 0, 2, Yes,"3,484", Single Family, No,1998,Not_Found,95.52," $7,331"," $571,000"
90,"574 Mendocino Dr, Petaluma, CA 94954",Petaluma,94954,CA,3,275000,MERRILL SIGNATURE PROPERTIES,Not_Found,206491,https://www.zillow.com/homedetails/574-Mendocino-Dr-Petaluma-CA-94954/69033722_zpid/,"1,600",2, 2,Not_Found, 0,Not_Found,Not_Found,35.12, Mobile / Manufactured, No,2005,Not_Found,88.32,Not_Found," $90,076"
91,"109 Webster St, Petaluma, CA 94952",Petaluma,94952,CA,2,679000,Coldwell Banker Realty,Not_Found,698617,https://www.zillow.com/homedetails/109-Webster-St-Petaluma-CA-94952/15754170_zpid/,"1,030",1, 1,Not_Found, 0, 1, Yes,"6,098", Single Family, No,1950,Not_Found,79.4," $5,384"," $476,375"
92,"661 Ely Blvd S, Petaluma, CA 94954",Petaluma,94954,CA,3,710000,Coldwell Banker Realty,Not_Found,711165,https://www.zillow.com/homedetails/661-Ely-Blvd-S-Petaluma-CA-94954/15834330_zpid/,"1,413",2, 2,Not_Found, 0, 1, Yes,"8,712", Single Family, No,1985,Not_Found,95.52," $3,588"," $315,356"
93,"200 Frances Way, Petaluma, CA 94954",Petaluma,94954,CA,5,4895000,RE/MAX Gold,Not_Found,4913674,https://www.zillow.com/homedetails/200-Frances-Way-Petaluma-CA-94954/15835294_zpid/,"4,200",4, 4,Not_Found, 3, 1, Yes,6.76, Single Family, No,1978,Not_Found,93.92," $17,623"," $1,296,000"
94,"470 Park Place Dr, Petaluma, CA 94954",Petaluma,94954,CA,3,499900,Vanguard Properties, $335/mo,497117,https://www.zillow.com/homedetails/470-Park-Place-Dr-Petaluma-CA-94954/15848911_zpid/,"1,503",3, 2, 1, 0, 2, Yes,"1,045", Condo, No,1989,Not_Found,81.12," $4,236"," $365,014"
95,"726 Ely Blvd S, Petaluma, CA 94954",Petaluma,94954,CA,3,709000,Coldwell Banker Realty,Not_Found,553388,https://www.zillow.com/homedetails/726-Ely-Blvd-S-Petaluma-CA-94954/111436983_zpid/,"1,336",2, 2,Not_Found, 0, 1, Yes,"7,405", Single Family, No,1971,Not_Found,95.52," $1,935"," $174,784"
96,"1613 Joan Dr, Petaluma, CA 94954",Petaluma,94954,CA,3,622000,BHHS Drysdale Properties,Not_Found,623640,https://www.zillow.com/homedetails/1613-Joan-Dr-Petaluma-CA-94954/15752957_zpid/,"1,512",2, 2,Not_Found, 0, 1, Yes,"6,098", Single Family, No,1964,Not_Found,90.72," $5,284"," $464,101"
97,"1057 S Mcdowell Blvd, Petaluma, CA 94954",Petaluma,94954,CA,3,639000,Keller Williams Realty,Not_Found,640453,https://www.zillow.com/homedetails/1057-S-Mcdowell-Blvd-Petaluma-CA-94954/15833548_zpid/,"1,320",2, 2,Not_Found, 0, 1, Yes,"5,662", Single Family, No,1970,Not_Found,95.52," $5,092"," $440,126"
98,"380 Stadler Ln, Petalum, CA 94952",Petalum,94952,CA,4,1700000,Coldwell Banker Realty,Not_Found,3300,https://www.zillow.com/homedetails/380-Stadler-Ln-Petalum-CA-94952/2130558725_zpid/,"2,210",3, 2, 1, 0,Not_Found, Yes,12, Single Family, No,1972,Not_Found,Not_Found,Not_Found,Not_Found
99,"139 Oakwood Dr, Petaluma, CA 94954",Petaluma,94954,CA,3,219000,Keller Williams Realty,Not_Found,222335,https://www.zillow.com/homedetails/139-Oakwood-Dr-Petaluma-CA-94954/184971568_zpid/,"1,293",2, 2,Not_Found, 0,Not_Found,Not_Found,Not_Found, Mobile / Manufactured, No,2015,Not_Found,95.52,Not_Found," $91,767"
100,"12100 Pt Reyes Petaluma Rd, Nicasio, CA 94946",Nicasio,94946,CA,for,477000,Golden Gate Sotheby's,Not_Found,3150,https://www.zillow.com/homedetails/12100-Pt-Reyes-Petaluma-Rd-Nicasio-CA-94946/2115896666_zpid/,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found," Phone Avail, Elec @ Street",Not_Found,Not_Found,Not_Found
101,"436 Rebecca Dr, Petaluma, CA 94952",Petaluma,94952,CA,4,1799900,Prosper Real Estate,Not_Found,1802855,https://www.zillow.com/homedetails/436-Rebecca-Dr-Petaluma-CA-94952/15751035_zpid/,"4,070",4, 4,Not_Found, 5, 3, Yes,0.34, Single Family, No,2001,Not_Found,93.8," $17,901"," $1,612,620"
102,"48 Oakwood Dr, Petaluma, CA 94954",Petaluma,94954,CA,2,130000,CENTURY 21 Bundesen,Not_Found,132524,https://www.zillow.com/homedetails/48-Oakwood-Dr-Petaluma-CA-94954/64793560_zpid/,"1,220",2, 2,Not_Found, 0, 1,Not_Found,Not_Found, Mobile / Manufactured, No,2004,Not_Found,95.52,Not_Found," $61,821"
103,"751 Bodega Ave, Petaluma, CA 94952",Petaluma,94952,CA,4,1050000,RE/MAX Gold,Not_Found,1106108,https://www.zillow.com/homedetails/751-Bodega-Ave-Petaluma-CA-94952/300259197_zpid/,"1,976",4, 4,Not_Found, 4, 1,Not_Found,0.37, Single Family, No,1900,Not_Found,89.8," $6,277"," $556,514"
104,"1073 Country Club Dr, Petaluma, CA 94952",Petaluma,94952,CA,5,1399900,Coldwell Banker Realty, $51/mo,1399908,https://www.zillow.com/homedetails/1073-Country-Club-Dr-Petaluma-CA-94952/15756177_zpid/,"3,698",3, 3,Not_Found, 2, 2, Yes,0.33, Single Family, No,1998,Not_Found,91.4," $13,751"," $1,228,557"
105,"4483 Bodega Ave, Petaluma, CA 94952",Petaluma,94952,CA,3,1399999,RE/MAX Accord,Not_Found,1402297,https://www.zillow.com/homedetails/4483-Bodega-Ave-Petaluma-CA-94952/15772839_zpid/,"1,541",2, 2,Not_Found, 2, One Story,Not_Found,6, Single Family, No,1973,Not_Found,Not_Found," $1,801"," $147,938"
106,"328 Pleasant St, Petaluma, CA 94952",Petaluma,94952,CA,3,850000,Westgate Realty,Not_Found,850055,https://www.zillow.com/homedetails/328-Pleasant-St-Petaluma-CA-94952/15750371_zpid/,"2,014",2, 2,Not_Found, 0, 2, Yes,"3,920", Single Family, No,1927,Not_Found,90.6, $647," $52,414"
107,"511 Sonoma Mountain Rd, Petaluma, CA 94954",Petaluma,94954,CA,3,1495000,Prime Real Estate Services,Not_Found,1495009,https://www.zillow.com/homedetails/511-Sonoma-Mountain-Rd-Petaluma-CA-94954/15833099_zpid/,"2,547",2, 2,Not_Found, 4, 1, Yes,6.45, Single Family, No,1984,Not_Found,Not_Found," $3,725"," $304,870"
108,"1418 Mauro Pietro Dr 202, Petaluma, CA 94954",Petaluma,94954,CA,1,381900,DeNova Homes, $282/mo,Not_Found,https://www.zillow.com/homedetails/1418-Mauro-Pietro-Dr-202-Petaluma-CA-94954/2077760637_zpid/,608,1, 1,Not_Found, 1, 1,Not_Found,Not_Found, Townhouse, Yes,2019,Not_Found,Not_Found,Not_Found,Not_Found
109,"27 Valen Way, Petaluma, CA 94952",Petaluma,94952,CA,1,950000,Compass, $235/mo,950008,https://www.zillow.com/homedetails/27-Valen-Way-Petaluma-CA-94952/300263834_zpid/,840,2, 2,Not_Found, 0, 1,Not_Found,2.72, Single Family, No,2019,Not_Found,Not_Found," $4,818"," $403,533"
110,"217 Jacquelyn Ln, Petaluma, CA 94952",Petaluma,94952,CA,3,1035000,CENTURY 21 Bundesen,Not_Found,1035549,https://www.zillow.com/homedetails/217-Jacquelyn-Ln-Petaluma-CA-94952/96059321_zpid/,"2,515",3, 2, 1, 2, 2, Yes,"10,454", Single Family, No,2010,Not_Found,93.0," $7,969"," $706,860"
111,"117 Candlewood Dr, Petaluma, CA 94954",Petaluma,94954,CA,3,199500,Keller Williams Realty,Not_Found,203546,https://www.zillow.com/homedetails/117-Candlewood-Dr-Petaluma-CA-94954/119690137_zpid/,"1,344",2, 2,Not_Found, 0,Not_Found,Not_Found,Not_Found, Mobile / Manufactured, No,2011,Not_Found,95.52,Not_Found," $73,293"
112,"73 Aloha Ct, Petaluma, CA 94952",Petaluma,94952,CA,4,464000,Help-U-Sell Santa Rosa,Not_Found,1484381,https://www.zillow.com/homedetails/73-Aloha-Ct-Petaluma-CA-94952/15793807_zpid/,"3,196",3,Not_Found,Not_Found, 0, 1, Yes,1.99, Single Family, No,1980,Not_Found,94.6," $5,340"," $1,125,000"
113,"1220 Kathileen Way, Petaluma, CA 94952",Petaluma,94952,CA,3,798000,Better Homes & Gardens RE,Not_Found,738698,https://www.zillow.com/homedetails/1220-Kathileen-Way-Petaluma-CA-94952/15849095_zpid/,"1,633",2,Not_Found,Not_Found, 0, 1, Yes,"5,998", Single Family, No,1968,Not_Found,94.6, $990," $91,114"
114,"112 Oakwood Dr, Petaluma, CA 94954",Petaluma,94954,CA,2,83000,CENTURY 21 Bundesen,Not_Found,83645,https://www.zillow.com/homedetails/112-Oakwood-Dr-Petaluma-CA-94954/2099590090_zpid/,"1,040",2, 2,Not_Found, 0,Not_Found,Not_Found,Not_Found, Mobile / Manufactured, No,1969,Not_Found,Not_Found,Not_Found,Not_Found
115,"21 Valen Way, Petaluma, CA 94952",Petaluma,94952,CA,for,460000,Compass, $235/mo,1980,https://www.zillow.com/homedetails/21-Valen-Way-Petaluma-CA-94952/2083303008_zpid/,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found, Gas @ Lot Line,Not_Found,Not_Found,Not_Found
116,"490 Fallon Rd B, Petaluma, CA 94952",Petaluma,94952,CA,2,1245000,Matrix Real Estate,Not_Found,222335,https://www.zillow.com/homedetails/490-Fallon-Rd-B-Petaluma-CA-94952/2079464239_zpid/,"1,315",2, 2,Not_Found, 0, 1,Not_Found,10, Single Family, No,1915,Not_Found,Not_Found,Not_Found,Not_Found
117,"303 Meacham Rd, Petaluma, CA 94952",Petaluma,94952,CA,3,848000,Coldwell Banker Realty,Not_Found,848005,https://www.zillow.com/homedetails/303-Meacham-Rd-Petaluma-CA-94952/15773635_zpid/,"1,620",2, 2,Not_Found, 2, 1, Yes,0.46, Single Family, No,1962,Not_Found,94.58," $7,150"," $634,644"
118,"368 Ely Rd N, Petaluma, CA 94954",Petaluma,94954,CA,1,1200000,Vanguard Properties,Not_Found,2250,https://www.zillow.com/homedetails/368-Ely-Rd-N-Petaluma-CA-94954/2110554770_zpid/,860,1, 1,Not_Found, 1, 1,Not_Found,20, Single Family, No,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
119,"21 Gunn Dr, Petaluma, CA 94952",Petaluma,94952,CA,3,1499000,CENTURY 21 Bundesen,Not_Found,1499013,https://www.zillow.com/homedetails/21-Gunn-Dr-Petaluma-CA-94952/15771742_zpid/,"2,182",2, 2,Not_Found, 0, 1, Yes,3, Single Family, No,1963,Not_Found,94.59," $6,415"," $576,766"
120,"618 Bamboo Ter, San Rafael, CA 94903",San Rafael,94903,CA,3,1200000,Bay Area Modern Real Estate,Not_Found,1200011,https://www.zillow.com/homedetails/618-Bamboo-Ter-San-Rafael-CA-94903/19301541_zpid/,"1,507",2, 2,Not_Found, 2, 1, Yes,"6,534", Single Family, No,1955,Not_Found,77.23," $10,310"," $760,258"
121,"3 Corrillo Dr, San Rafael, CA 94903",San Rafael,94903,CA,4,1089000,Compass,Not_Found,936279,https://www.zillow.com/homedetails/3-Corrillo-Dr-San-Rafael-CA-94903/19302280_zpid/,"1,575",3, 2, 1, 2, 1, Yes,"6,969", Single Family, No,1950,Not_Found,Not_Found," $9,045"," $688,471"
122,"711 Butternut Dr, San Rafael, CA 94903",San Rafael,94903,CA,4,1399000,Compass,Not_Found,1399009,https://www.zillow.com/homedetails/711-Butternut-Dr-San-Rafael-CA-94903/19301884_zpid/,"2,049",3, 2, 1, 1, 1, Yes,"8,064", Single Family, No,1959,Not_Found,79.63," $6,084"," $381,218"
123,"20 San Marcos Pl, San Rafael, CA 94901",San Rafael,94901,CA,5,1398000,Golden Gate Sotheby's, $10/mo,1382203,https://www.zillow.com/homedetails/20-San-Marcos-Pl-San-Rafael-CA-94901/19304372_zpid/,"2,528",2, 2,Not_Found, 2, 1, Yes,0.28, Single Family, No,1963,Not_Found,78.27," $4,427"," $281,136"
124,"2 Rock Rose Ct, San Rafael, CA 94903",San Rafael,94903,CA,3,1359000,Coldwell Banker Realty,Not_Found,1359002,https://www.zillow.com/homedetails/2-Rock-Rose-Ct-San-Rafael-CA-94903/19295562_zpid/,"2,004",3, 2, 1, 4, 2, Yes,"6,903", Single Family, No,1992,Not_Found,77.23," $10,286"," $677,898"
125,"11 Dorian Way, San Rafael, CA 94901",San Rafael,94901,CA,4,1995000,Golden Gate Sotheby's, $15/mo,1956665,https://www.zillow.com/homedetails/11-Dorian-Way-San-Rafael-CA-94901/19248319_zpid/,"2,551",2, 2,Not_Found, 3, 1, Yes,0.30, Single Family, No,1965,Not_Found,76.67," $20,085"," $1,593,433"
126,"68 Terradillo Ave, San Rafael, CA 94901",San Rafael,94901,CA,2,899000,Compass,Not_Found,912937,https://www.zillow.com/homedetails/68-Terradillo-Ave-San-Rafael-CA-94901/19246859_zpid/,896,1, 1,Not_Found, 1, 2, Yes,"4,356", Single Family, No,1925,Not_Found,75.03," $2,682"," $759,400"
127,"32 Pico Ct, San Rafael, CA 94903",San Rafael,94903,CA,4,1495000,GPK Luxury Real Estate,Not_Found,1495373,https://www.zillow.com/homedetails/32-Pico-Ct-San-Rafael-CA-94903/19295785_zpid/,"2,025",2, 2,Not_Found, 1, 1, Yes,0.30, Single Family, No,1961,Not_Found,76.43," $5,975"," $371,440"
128,"23 Center St, San Rafael, CA 94901",San Rafael,94901,CA,5,2200000,Golden Gate Sotheby's,Not_Found,2108485,https://www.zillow.com/homedetails/23-Center-St-San-Rafael-CA-94901/19243910_zpid/,"2,893",4, 4,Not_Found, 5, 3,Not_Found,"4,791", Single Family, No,1900,Not_Found,87.03," $26,510"," $2,166,818"
129,"21 Corrillo Dr, San Rafael, CA 94903",San Rafael,94903,CA,3,649000,Coldwell Banker Realty,Not_Found,650339,https://www.zillow.com/homedetails/21-Corrillo-Dr-San-Rafael-CA-94903/19302270_zpid/,"1,073",1, 1,Not_Found, 1, 1, Yes,"7,500", Single Family, No,1950,Not_Found,Not_Found," $2,161"," $86,854"
130,"10 Professional Center Pkwy APT 27, San Rafael, CA 94903",San Rafael,94903,CA,2,495000,Compass, $600/mo,495309,https://www.zillow.com/homedetails/10-Professional-Center-Pkwy-APT-27-San-Rafael-CA-94903/19289005_zpid/,"1,107",2, 1, 1, 0, 2, Yes,"3,000", Condo, No,1971,Not_Found,95.63," $7,696"," $518,704"
131,"Terrace Ave, San Rafael, CA 94901",San Rafael,94901,CA,1,629000,Coldwell Banker Realty,Not_Found,Not_Found,https://www.zillow.com/homedetails/Terrace-Ave-San-Rafael-CA-94901/2127337180_zpid/,822,1, 1,Not_Found, 0,Not_Found, Yes,"6,098", Single Family, No,1939,Not_Found,Not_Found,Not_Found,Not_Found
132,"15 Gloucester Cv, San Rafael, CA 94901",San Rafael,94901,CA,3,815000,Coldwell Banker Realty, $94/mo,815000,https://www.zillow.com/homedetails/15-Gloucester-Cv-San-Rafael-CA-94901/19242466_zpid/,"1,920",3, 2, 1, 2, 2, Yes,"3,920", Single Family, No,1982,Not_Found,85.47," $8,513"," $597,255"
133,"308 Las Flores Ave, San Rafael, CA 94903",San Rafael,94903,CA,5,1100000,RE/MAX Accord,Not_Found,1220001,https://www.zillow.com/homedetails/308-Las-Flores-Ave-San-Rafael-CA-94903/19302209_zpid/,"2,462",3, 3,Not_Found, 2, 2, Yes,"7,840", Single Family, No,1950,Not_Found,77.95," $10,788"," $788,825"
134,"28 Meyer Rd, San Rafael, CA 94901",San Rafael,94901,CA,4,2368000,Better Homes & Gardens RE,Not_Found,2314181,https://www.zillow.com/homedetails/28-Meyer-Rd-San-Rafael-CA-94901/19246058_zpid/,"3,520",4, 3, 1, 3,Not_Found, Yes,0.78, Single Family, No,1998,Not_Found,Not_Found," $24,387"," $2,000,000"
135,"247 Arias St, San Rafael, CA 94903",San Rafael,94903,CA,3,799000,Compass,Not_Found,1139804,https://www.zillow.com/homedetails/247-Arias-St-San-Rafael-CA-94903/19299301_zpid/,"1,716",2, 2,Not_Found, 2, 1, Yes,"6,969", Single Family, No,1961,Not_Found,80.43," $6,143"," $452,277"
136,"814 E St, San Rafael, CA 94901",San Rafael,94901,CA,4,2295000,Compass,Not_Found,2385842,https://www.zillow.com/homedetails/814-E-St-San-Rafael-CA-94901/124738040_zpid/,"3,945",4, 3, 1, 0, 3,Not_Found,"5,227", Single Family, No,1900,Not_Found,90.23," $21,764"," $1,747,683"
137,"136 La Perdiz Ct, San Rafael, CA 94903",San Rafael,94903,CA,2,865000,Vanguard Properties, $705/mo,865216,https://www.zillow.com/homedetails/136-La-Perdiz-Ct-San-Rafael-CA-94903/19299351_zpid/,"1,785",3, 2, 1, 2, 2, Yes,"2,482", Condo, No,1977,Not_Found,86.03," $9,169"," $657,944"
138,"28 Bonnie Banks Way, San Rafael, CA 94901",San Rafael,94901,CA,3,1269000,Golden Gate Sotheby's, $15/mo,1243593,https://www.zillow.com/homedetails/28-Bonnie-Banks-Way-San-Rafael-CA-94901/19248572_zpid/,"2,257",3, 2, 1, 2, 1, Yes,0.26, Single Family, No,1963,Not_Found,80.67," $11,416"," $847,999"
139,"564 Wisteria Way, San Rafael, CA 94903",San Rafael,94903,CA,3,1195000,Vanguard Properties,Not_Found,1195298,https://www.zillow.com/homedetails/564-Wisteria-Way-San-Rafael-CA-94903/19301658_zpid/,"1,352",2, 2,Not_Found, 1, 1, Yes,"6,534", Single Family, No,1954,Not_Found,80.43," $12,363"," $944,468"
140,"20 Edward Ave, San Rafael, CA 94903",San Rafael,94903,CA,4,995000,Coldwell Banker Realty,Not_Found,995004,https://www.zillow.com/homedetails/20-Edward-Ave-San-Rafael-CA-94903/19303894_zpid/,"2,024",3, 2, 1, 2, 1, Yes,"10,018", Single Family, No,1958,Not_Found,81.23," $7,308"," $491,412"
141,"50 Mooring Rd, San Rafael, CA 94901",San Rafael,94901,CA,6,1299000,Holmes Burrell Real Estate,Not_Found,1282694,https://www.zillow.com/homedetails/50-Mooring-Rd-San-Rafael-CA-94901/80751724_zpid/,"3,367",4, 4,Not_Found, 0, 2, Yes,"7,405", Single Family, No,1951,Not_Found,90.23," $10,319"," $653,056"
142,"282 Oleander Dr, San Rafael, CA 94903",San Rafael,94903,CA,3,989000,Coldwell Banker Realty,Not_Found,989006,https://www.zillow.com/homedetails/282-Oleander-Dr-San-Rafael-CA-94903/19301337_zpid/,"1,222",2, 2,Not_Found, 2, 1, Yes,0.27, Single Family, No,1956,Not_Found,78.03," $3,322"," $133,564"
143,"53 Terrace Ln, San Rafael, CA 94901",San Rafael,94901,CA,4,2395000,Golden Gate Sotheby's,Not_Found,2334621,https://www.zillow.com/homedetails/53-Terrace-Ln-San-Rafael-CA-94901/19246113_zpid/,"4,186",4, 3, 1, 2, 3, Yes,0.54, Single Family, No,1996,Not_Found,Not_Found," $15,986"," $1,253,132"
144,"10 Lynn Ct, San Rafael, CA 94901",San Rafael,94901,CA,4,1249000,Vanguard Properties,Not_Found,1235895,https://www.zillow.com/homedetails/10-Lynn-Ct-San-Rafael-CA-94901/19246269_zpid/,"2,569",4, 3, 1, 1, 2, Yes,"6,011", Single Family, No,1952,Not_Found,79.03," $10,537"," $780,123"
145,"630 Montecillo Rd, San Rafael, CA 94903",San Rafael,94903,CA,3,1425000,Coldwell Banker Realty,Not_Found,1479002,https://www.zillow.com/homedetails/630-Montecillo-Rd-San-Rafael-CA-94903/19301582_zpid/,"2,119",2, 2,Not_Found, 2, 1, Yes,"6,969", Single Family, No,1955,Not_Found,84.43," $4,494"," $231,487"
146,"314 Coleman Dr, San Rafael, CA 94901",San Rafael,94901,CA,4,1029000,BHHS Drysdale Properties,Not_Found,1029004,https://www.zillow.com/homedetails/314-Coleman-Dr-San-Rafael-CA-94901/19244570_zpid/,"2,016",3, 2, 1, 2, 2, Yes,"9,815", Single Family, No,1965,Not_Found,Not_Found," $11,555"," $913,787"
147,"756 Beechnut Ct, San Rafael, CA 94903",San Rafael,94903,CA,3,1600000,Bay Area Modern Real Estate,Not_Found,1582349,https://www.zillow.com/homedetails/756-Beechnut-Ct-San-Rafael-CA-94903/19302029_zpid/,"2,083",3, 2, 1, 2, 2, Yes,0.30, Single Family, No,1961,Not_Found,82.83," $3,705"," $167,896"
148,"6 Wintergreen Ter, San Rafael, CA 94903",San Rafael,94903,CA,4,1150000,RE/MAX Gold,Not_Found,1150287,https://www.zillow.com/homedetails/6-Wintergreen-Ter-San-Rafael-CA-94903/19301199_zpid/,"1,778",2, 2,Not_Found, 2, 1, Yes,0.26, Single Family, No,1955,Not_Found,86.03," $5,849"," $402,064"
149,"228 Miramar Ave, San Rafael, CA 94901",San Rafael,94901,CA,2,950000,Corcoran Global Living,Not_Found,932673,https://www.zillow.com/homedetails/228-Miramar-Ave-San-Rafael-CA-94901/19245547_zpid/,"1,184",1, 1,Not_Found, 0, 2, Yes,"5,662", Single Family, No,1956,Not_Found,Not_Found," $4,268"," $228,734"
150,"813 Vendola Dr, San Rafael, CA 94903",San Rafael,94903,CA,2,995000,Forest Kelley Real Estate,Not_Found,995248,https://www.zillow.com/homedetails/813-Vendola-Dr-San-Rafael-CA-94903/19303256_zpid/,"1,130",2, 2,Not_Found, 1, 1, Yes,"9,583", Single Family, No,1954,Not_Found,86.03," $7,504"," $503,714"
