,Address,City,ZipCode,State,Bedrooms,Price,Listing-Company,HOA,Zestimate,Link,Living-Area,Total-Bathrooms,Full-Bathrooms,Half-Bathrooms,Garage-Spaces,Stories,Fireplace,Lot-Size,Home-Type,New-Contruction,Year-Built,Utilities,Sunscore,Annual-Tax,Tax-Value
75,"1231 Thomas Dr, Martinez, CA 94553",Martinez,94553,CA,3,1099950,Dudum Real Estate Group,Not_Found,1101670,https://www.zillow.com/homedetails/1231-Thomas-Dr-Martinez-CA-94553/18489028_zpid/,"3,130",4, 3, 1, 2, One Story,Not_Found,0.41, Single Family, No,1995,Not_Found,74.53," $10,344"," $824,073"
76,"2402 Farmington Ct, Martinez, CA 94553",Martinez,94553,CA,4,775900,Help-U-Sell Golden Homes, $41/mo,724185,https://www.zillow.com/homedetails/2402-Farmington-Ct-Martinez-CA-94553/87791794_zpid/,"1,917",3, 2, 1, 2, Two Story,Not_Found,"5,401", Single Family, No,1988,Not_Found,81.77," $4,570"," $334,314"
77,"109 Fig Tree Ln, Martinez, CA 94553",Martinez,94553,CA,2,485000,BHHS Drysdale Properties, $411/mo,530481,https://www.zillow.com/homedetails/109-Fig-Tree-Ln-Martinez-CA-94553/18399922_zpid/,"1,262",3, 2, 1, 1, Split Level,Not_Found,770, Townhouse, No,1990,Not_Found,93.77," $4,678"," $355,504"
78,"0 Harbor View Dr, Martinez, CA 94553",Martinez,94553,CA,Martinez,399000,Compass,Not_Found,Not_Found,https://www.zillow.com/homedetails/0-Harbor-View-Dr-Martinez-CA-94553/2078389910_zpid/,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found, Three or More Stories,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
79,"174 Khartoum Dr, Martinez, CA 94553",Martinez,94553,CA,2,110000,HOMECOIN.COM,Not_Found,114001,https://www.zillow.com/homedetails/174-Khartoum-Dr-Martinez-CA-94553/2078370556_zpid/,672,1, 1,Not_Found, 3, Two Story,Not_Found,Not_Found, Mobile / Manufactured, No,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
80,"2090 Garden Ct, Oakley, CA 94561",Oakley,94561,CA,3,499000,Coldwell Banker,Not_Found,499004,https://www.zillow.com/homedetails/2090-Garden-Ct-Oakley-CA-94561/18295349_zpid/,"1,544",3, 2, 1, 2, Two Story,Not_Found,"4,159", Single Family, No,1995,Not_Found,80.74," $2,945"," $196,239"
81,"506 Malicoat Ave, Oakley, CA 94561",Oakley,94561,CA,4,499000,Coldwell Banker,Not_Found,499004,https://www.zillow.com/homedetails/506-Malicoat-Ave-Oakley-CA-94561/54625794_zpid/,"1,569",2, 2,Not_Found, 2, One Story,Not_Found,"5,283", Single Family, No,2001,Not_Found,82.34," $3,816"," $208,302"
82,"2122 Verona Ave, Oakley, CA 94561",Oakley,94561,CA,4,535000,Keller Williams Realty,Not_Found,547159,https://www.zillow.com/homedetails/2122-Verona-Ave-Oakley-CA-94561/18295151_zpid/,"2,065",3, 3,Not_Found, 3, One Story,Not_Found,"6,499", Single Family, No,1995,Not_Found,80.74," $5,630"," $433,846"
83,"24 Connie Ct, Oakley, CA 94561",Oakley,94561,CA,4,660000,Keller Williams Realty,Not_Found,667185,https://www.zillow.com/homedetails/24-Connie-Ct-Oakley-CA-94561/68033836_zpid/,"2,221",3, 3,Not_Found, 2, Two Story,Not_Found,"6,555", Single Family, No,2005,Not_Found,83.14," $7,038"," $487,500"
84,"1925 Santa Fe St, Oakley, CA 94561",Oakley,94561,CA,3,445900,KELLER WILLIAMS, $27/mo,458322,https://www.zillow.com/homedetails/1925-Santa-Fe-St-Oakley-CA-94561/18292796_zpid/,"1,200",2, 2,Not_Found, 2, Two Story,Not_Found,"3,641", Single Family, No,1988,Not_Found,84.66," $3,871"," $253,891"
85,"820 Almond Dr, Oakley, CA 94561",Oakley,94561,CA,4,485000,Keller Williams Realty East Bay,Not_Found,503834,https://www.zillow.com/homedetails/820-Almond-Dr-Oakley-CA-94561/18290796_zpid/,"1,676",2, 2,Not_Found, 2, 1,Not_Found,"6,599", Single Family, No,1982,Not_Found,87.14," $4,791"," $351,226"
86,"4822 Tawny Ct, Oakley, CA 94561",Oakley,94561,CA,3,499999,CAL BAY REALTY,Not_Found,511362,https://www.zillow.com/homedetails/4822-Tawny-Ct-Oakley-CA-94561/18290259_zpid/,"1,488",2, 2,Not_Found, 2, One Story,Not_Found,"7,984", Single Family, No,1979,Not_Found,86.34," $4,602"," $334,768"
87,"405 Diamond Peak Ln, Oakley, CA 94561",Oakley,94561,CA,4,735000,Discovery Realty Inc.,Not_Found,Not_Found,https://www.zillow.com/homedetails/405-Diamond-Peak-Ln-Oakley-CA-94561/249604213_zpid/,"2,224",3, 3,Not_Found, 2, One Story,Not_Found,"6,050", Single Family, No,2020,Not_Found,Not_Found," $1,992"," $97,627"
88,"708 Maple Ct, Oakley, CA 94561",Oakley,94561,CA,4,640000,NextHome Town & Country, $105/mo,646454,https://www.zillow.com/homedetails/708-Maple-Ct-Oakley-CA-94561/95429600_zpid/,"2,713",4, 3, 1, 2,Not_Found,Not_Found,"8,712", Single Family, No,2012,Not_Found,83.94," $8,132"," $398,769"
89,"8 Meeks Ln, Oakley, CA 94561",Oakley,94561,CA,3,545000,KELLER WILLIAMS,Not_Found,523549,https://www.zillow.com/homedetails/8-Meeks-Ln-Oakley-CA-94561/18289560_zpid/,"1,716",2, 2,Not_Found, 2,Not_Found,Not_Found,"9,975", Mobile / Manufactured, No,2000,Not_Found,85.54," $4,960"," $366,220"
90,"Buildable plan Plan 2012, Ashbury, Oakley, CA 94561",Oakley,94561,CA,3,559000,KB Home,Not_Found,Not_Found,https://www.zillow.com/community/ashbury/2078017332_zpid/,"2,012",3, 2, 1, 2, 2,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
91,"2041 Beringer Way, Oakley, CA 94561",Oakley,94561,CA,3,560000,Golden Gate Sotheby's Int'l Re,Not_Found,570912,https://www.zillow.com/homedetails/2041-Beringer-Way-Oakley-CA-94561/18293207_zpid/,"1,806",2, 2,Not_Found, 3, One Story,Not_Found,"7,078", Single Family, No,1988,Not_Found,82.26," $5,744"," $429,788"
92,"111 Celsia Way, Oakley, CA 94561",Oakley,94561,CA,5,775000,Coldwell Banker Kappel Gateway,Not_Found,775006,https://www.zillow.com/homedetails/111-Celsia-Way-Oakley-CA-94561/72556010_zpid/,"3,747",4, 3, 1, 0, 2, Yes,"8,276", Single Family, No,2006,Not_Found,80.74," $11,583"," $577,421"
93,"322 Barn Dance Way, Oakley, CA 94561",Oakley,94561,CA,4,Not_Found,Auction.com,Not_Found,3500,https://www.zillow.com/homedetails/322-Barn-Dance-Way-Oakley-CA-94561/72554037_zpid/,"3,486",3,Not_Found,Not_Found, 0, 2,Not_Found,"8,712", Single Family, No,2006,Not_Found,90.34," $10,624"," $603,000"
94,"3991 Oak Grove Dr, Oakley, CA 94561",Oakley,94561,CA,3,560000,Coldwell Banker Solano Pacific, $10/mo,565191,https://www.zillow.com/homedetails/3991-Oak-Grove-Dr-Oakley-CA-94561/18288917_zpid/,"1,707",3, 2, 1, 3, 2, Yes,"6,969", Single Family, No,1991,Not_Found,80.74," $6,824"," $520,000"
95,"Buildable plan Plan 1478 Plan, Oakley, CA 94561",Oakley,94561,CA,3,514000,KB Home,Not_Found,Not_Found,https://www.zillow.com/community/ashbury/2078017333_zpid/,"1,478",2, 2,Not_Found, 2, 1,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
96,"445 Avanti Way, Oakley, CA 94561",Oakley,94561,CA,4,584355,D.R. Horton - Bay Area,Not_Found,Not_Found,https://www.zillow.com/homedetails/445-Avanti-Way-Oakley-CA-94561/301028414_zpid/,"2,261",3, 3,Not_Found, 2, 2,Not_Found,"3,780", Single Family, Yes,2020,Not_Found,Not_Found," $3,695"," $70,288"
97,"200 W Cypress Rd, Oakley, CA 94561",Oakley,94561,CA,3,259900,MORNING STAR PROPERTIES,Not_Found,259893,https://www.zillow.com/homedetails/200-W-Cypress-Rd-Oakley-CA-94561/124734483_zpid/,"1,620",2, 2,Not_Found, 4,Not_Found,Not_Found,Not_Found, Mobile / Manufactured, No,Not_Found,Not_Found,Not_Found," $1,049"," $100,200"
98,"Buildable plan Residence 1, Northpoint at Delaney Park, Oakley, CA 94561",Oakley,94561,CA,3,508990,D.R. Horton - Bay Area,Not_Found,Not_Found,https://www.zillow.com/community/northpoint-at-delaney-park/2082314997_zpid/,"1,631",3, 2, 1, 2, 2,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
99,"70 Broadway Ln, Oakley, CA 94561",Oakley,94561,CA,Limited,265000,J. Rockcliff Realtors Inc.,Not_Found,Not_Found,https://www.zillow.com/homedetails/70-Broadway-Ln-Oakley-CA-94561/95431776_zpid/,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found," $1,310"," $111,000"
100,"5790 Sellers Ave, Oakley, CA 94561",Oakley,94561,CA,3,1099000,MARPLES & ASSOCIATES,Not_Found,690103,https://www.zillow.com/homedetails/5790-Sellers-Ave-Oakley-CA-94561/2093383089_zpid/,"1,195",2, 2,Not_Found, 2,Not_Found,Not_Found,1.94, Single Family, No,2020,Not_Found,Not_Found,Not_Found,Not_Found
101,"6381 Sellers Ave, Oakley, CA 94561",Oakley,94561,CA,3,1050000,Compass,Not_Found,1063486,https://www.zillow.com/homedetails/6381-Sellers-Ave-Oakley-CA-94561/2082654428_zpid/,934,1, 1,Not_Found, 0, One Story,Not_Found,2.11, Single Family, No,1921,Not_Found,Not_Found,Not_Found,Not_Found
102,"Buildable plan Seth, Middlefield at Delaney Park, Oakley, CA 94561",Oakley,94561,CA,4,653950,Richmond American Homes,Not_Found,Not_Found,https://www.zillow.com/community/middlefield-at-delaney-park/2078676733_zpid/,"3,030",3, 2, 1, 3, 2,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
103,"Buildable plan Residence 2ALT, Northpoint at Delaney Park, Oakley, CA 94561",Oakley,94561,CA,3,529990,D.R. Horton - Bay Area,Not_Found,Not_Found,https://www.zillow.com/community/northpoint-at-delaney-park/2078678631_zpid/,"1,818",3, 2, 1, 2, 2,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
104,"Buildable plan Residence 4, Southport at Delaney Park, Oakley, CA 94561",Oakley,94561,CA,5,670990,Brookfield Residential,Not_Found,Not_Found,https://www.zillow.com/community/southport-at-delaney-park/2081344481_zpid/,"3,301",4, 3, 1, 3, 2,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
105,"17 Graham Ct, Oakley, CA 94561",Oakley,94561,CA,3,495000,Excel Realty,Not_Found,495007,https://www.zillow.com/homedetails/17-Graham-Ct-Oakley-CA-94561/67705684_zpid/,"1,987",2, 2,Not_Found, 2, One Story,Not_Found,"5,505", Single Family, No,2004,Not_Found,89.54," $7,983"," $486,000"
106,"1100 Bear River Ct, Oakley, CA 94561",Oakley,94561,CA,3,Not_Found,Auction.com,Not_Found,2500,https://www.zillow.com/homedetails/1100-Bear-River-Ct-Oakley-CA-94561/18292408_zpid/,"1,461",Not_Found,Not_Found,Not_Found, 0, 2,Not_Found,"5,662", Single Family, No,1989,Not_Found,Not_Found," $3,459"," $234,365"
107,"Buildable plan Residence 1, Easton at Delaney Park, Oakley, CA 94561",Oakley,94561,CA,4,589990,Brookfield Residential,Not_Found,Not_Found,https://www.zillow.com/community/easton-at-delaney-park/2081344509_zpid/,"2,374",3, 3,Not_Found, 2, 2,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
108,"Buildable plan Plan 3 Modeled, Westerly at Delaney Park, Oakley, CA 94561",Oakley,94561,CA,3,604000,KB Home,Not_Found,Not_Found,https://www.zillow.com/community/westerly-at-delaney-park/2080001470_zpid/,"2,297",3, 2, 1, 2, 2,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
109,"1230 Delta Rd, Brentwood, CA 94513",Brentwood,94513,CA,3,1195000,"Ronald J. Enos, Inc.",Not_Found,1195009,https://www.zillow.com/homedetails/1230-Delta-Rd-Brentwood-CA-94513/306342176_zpid/,"2,472",3, 2, 1, 0,Not_Found,Not_Found,10.51, Mobile / Manufactured, No,2000,Not_Found,Not_Found," $5,960"," $541,305"
110,"605 Allagash Ct, Oakley, CA 94561",Oakley,94561,CA,5,599900,"I Heart Real Estate, Inc.", $102/mo,599959,https://www.zillow.com/homedetails/605-Allagash-Ct-Oakley-CA-94561/95410206_zpid/,"2,603",4, 4,Not_Found, 0,Not_Found,Not_Found,"8,955", Single Family, No,2012, Public Utilities,86.34," $7,972"," $377,642"
111,"Buildable plan Plan 1854, Ashbury, Oakley, CA 94561",Oakley,94561,CA,3,544000,KB Home,Not_Found,Not_Found,https://www.zillow.com/community/ashbury/2078017334_zpid/,"1,854",3, 2, 1, 2, 1,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
112,"404 Diamond Peak Ln, Oakley, CA 94561",Oakley,94561,CA,4,810000,Discovery Realty Inc.,Not_Found,765154,https://www.zillow.com/homedetails/404-Diamond-Peak-Ln-Oakley-CA-94561/249604299_zpid/,"2,753",3, 3,Not_Found, 2, Two Story,Not_Found,"6,120", Single Family, No,2020,Not_Found,Not_Found," $1,996"," $97,627"
113,"Buildable plan Sarah, Middlefield at Delaney Park, Oakley, CA 94561",Oakley,94561,CA,3,597950,Richmond American Homes,Not_Found,Not_Found,https://www.zillow.com/community/middlefield-at-delaney-park/2078676732_zpid/,"2,160",3, 2, 1, 2, 1,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
114,"Buildable plan Residence 5, Southport at Delaney Park, Oakley, CA 94561",Oakley,94561,CA,5,680990,Brookfield Residential,Not_Found,Not_Found,https://www.zillow.com/community/southport-at-delaney-park/2081344482_zpid/,"3,547",5, 4, 1, 3, 2,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
115,"Buildable plan Residence 3, Southport at Delaney Park, Oakley, CA 94561",Oakley,94561,CA,5,610990,Brookfield Residential,Not_Found,Not_Found,https://www.zillow.com/community/southport-at-delaney-park/2081344490_zpid/,"2,809",4, 3, 1, 3, 2,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
116,"739 Ruby Hill Ln, Oakley, CA 94561",Oakley,94561,CA,4,790000,Discovery Realty Inc.,Not_Found,745144,https://www.zillow.com/homedetails/739-Ruby-Hill-Ln-Oakley-CA-94561/249604410_zpid/,"2,348",3, 3,Not_Found, 2, Two Story,Not_Found,"6,586", Single Family, No,2020,Not_Found,Not_Found," $2,020"," $97,627"
117,"Buildable plan Alexa, Middlefield at Delaney Park, Oakley, CA 94561",Oakley,94561,CA,4,643950,Richmond American Homes,Not_Found,Not_Found,https://www.zillow.com/community/middlefield-at-delaney-park/2078676736_zpid/,"3,020",3, 2, 1, 2, 2,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
118,"Buildable plan Residence 2, Easton at Delaney Park, Oakley, CA 94561",Oakley,94561,CA,4,606990,Brookfield Residential,Not_Found,Not_Found,https://www.zillow.com/community/easton-at-delaney-park/2081344506_zpid/,"2,671",3, 3,Not_Found, 2, 2,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
119,"Buildable plan Plan 2211 Plan, Oakley, CA 94561",Oakley,94561,CA,3,579000,KB Home,Not_Found,Not_Found,https://www.zillow.com/community/ashbury/2078017331_zpid/,"2,211",3, 2, 1, 2, 2,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
120,"123 Linda Ln, Pleasant Hill, CA 94523",Pleasant Hill,94523,CA,3,1025000,J. Rockcliff Realtors Inc.,Not_Found,1058713,https://www.zillow.com/homedetails/123-Linda-Ln-Pleasant-Hill-CA-94523/18401419_zpid/,"1,913",2, 2,Not_Found, 2, One Story,Not_Found,0.40, Single Family, No,1960,Not_Found,71.73," $5,073"," $381,051"
121,"893 Hamilton Dr, Pleasant Hill, CA 94523",Pleasant Hill,94523,CA,4,949000,Venture Sotheby's Intl Rlty,Not_Found,980633,https://www.zillow.com/homedetails/893-Hamilton-Dr-Pleasant-Hill-CA-94523/18403819_zpid/,"1,760",2, 2,Not_Found, 2, One Story,Not_Found,"9,975", Single Family, No,1962,Not_Found,81.33," $5,491"," $417,378"
122,"2318 Heritage Hills Dr, Pleasant Hill, CA 94523",Pleasant Hill,94523,CA,4,1049000,Dudum Real Estate Group,Not_Found,1049053,https://www.zillow.com/homedetails/2318-Heritage-Hills-Dr-Pleasant-Hill-CA-94523/18404049_zpid/,"2,070",3, 2, 1, 3, Two Story,Not_Found,"7,810", Single Family, No,1986,Not_Found,82.13," $12,195"," $974,646"
123,"200 Suntree Ln UNIT 210, Pleasant Hill, CA 94523",Pleasant Hill,94523,CA,2,419500,Compass, $420/mo,Not_Found,https://www.zillow.com/homedetails/200-Suntree-Ln-UNIT-210-Pleasant-Hill-CA-94523/2077750204_zpid/,"1,190",2, 2,Not_Found, 1, Two Story,Not_Found,Not_Found, Condo, No,1985,Not_Found,92.53,Not_Found,Not_Found
124,"10 Bud Ct, Pleasant Hill, CA 94523",Pleasant Hill,94523,CA,2,525000,Compass, $421/mo,536931,https://www.zillow.com/homedetails/10-Bud-Ct-Pleasant-Hill-CA-94523/18390957_zpid/,"1,288",2, 2,Not_Found, 1, Two Story,Not_Found,530, Condo, No,1982,Not_Found,94.13," $3,062"," $215,406"
125,"2180 Geary Rd APT 23, Pleasant Hill, CA 94523",Pleasant Hill,94523,CA,2,398000,Keller Williams Realty, $427/mo,426315,https://www.zillow.com/homedetails/2180-Geary-Rd-APT-23-Pleasant-Hill-CA-94523/18406947_zpid/,868,1, 1,Not_Found, 1, One Story,Not_Found,807, Condo, No,1962,Not_Found,73.33," $5,214"," $397,000"
126,"29 Valley Ct, Pleasant Hill, CA 94523",Pleasant Hill,94523,CA,4,1100000,Coldwell Banker Solano Pacific,Not_Found,1131588,https://www.zillow.com/homedetails/29-Valley-Ct-Pleasant-Hill-CA-94523/18403766_zpid/,"1,897",3, 3,Not_Found, 0, 1, Yes,"10,018", Single Family, No,1960,Not_Found,78.93," $2,231"," $132,329"
127,"606 Miles Ct, Pleasant Hill, CA 94523",Pleasant Hill,94523,CA,3,698000,RE/MAX Accord, $400/mo,698005,https://www.zillow.com/homedetails/606-Miles-Ct-Pleasant-Hill-CA-94523/18395346_zpid/,"1,598",3, 2, 1, 2, Tri-Level,Not_Found,"1,319", Townhouse, No,1988,Not_Found,89.33," $4,024"," $290,377"
128,"1850 Lucille Ln, Pleasant Hill, CA 94523",Pleasant Hill,94523,CA,3,789000,J. Rockcliff Realtors Inc.,Not_Found,815299,https://www.zillow.com/homedetails/1850-Lucille-Ln-Pleasant-Hill-CA-94523/18392254_zpid/,"1,820",2, 2,Not_Found, 2, One Story,Not_Found,0.66, Single Family, No,1945,Not_Found,76.53," $3,988"," $286,262"
129,"6 Saint Lawrence Ct, Pleasant Hill, CA 94523",Pleasant Hill,94523,CA,4,999800,Compass,Not_Found,1028178,https://www.zillow.com/homedetails/6-Saint-Lawrence-Ct-Pleasant-Hill-CA-94523/18389466_zpid/,"2,900",4, 3, 1, 0, 2,Not_Found,"7,949", Single Family, No,1918,Not_Found,85.33," $9,052"," $601,622"
130,"18 Matisse Ct, Pleasant Hill, CA 94523",Pleasant Hill,94523,CA,3,719000,REALI, $327/mo,956591,https://www.zillow.com/homedetails/18-Matisse-Ct-Pleasant-Hill-CA-94523/59399581_zpid/,"1,676",3, 2, 1, 2, Two Story,Not_Found,"1,820", Townhouse, No,2001,Not_Found,93.33," $8,034"," $615,500"
131,"107 Moiso Ln, Pleasant Hill, CA 94523",Pleasant Hill,94523,CA,3,829000,Valle Realty,Not_Found,829007,https://www.zillow.com/homedetails/107-Moiso-Ln-Pleasant-Hill-CA-94523/18390685_zpid/,"1,117",2, 2,Not_Found, 1, One Story, Yes,"9,583", Single Family, No,1955,Not_Found,80.53," $8,460"," $667,978"
132,"142 Diablo Ct, Pleasant Hill, CA 94523",Pleasant Hill,94523,CA,4,759000,Old Time Realtors,Not_Found,2950,https://www.zillow.com/homedetails/142-Diablo-Ct-Pleasant-Hill-CA-94523/18392552_zpid/,"1,803",2, 2,Not_Found, 0, One Story,Not_Found,"7,278", Single Family, No,1951,Not_Found,79.73," $6,533"," $500,000"
133,"763 Slater Ave, Pleasant Hill, CA 94523",Pleasant Hill,94523,CA,3,1299000,East Bay Residential Realty, $16/mo,1356271,https://www.zillow.com/homedetails/763-Slater-Ave-Pleasant-Hill-CA-94523/18401355_zpid/,"2,230",3, 2, 1, 2, One Story,Not_Found,0.75, Single Family, No,1958,Not_Found,83.73," $6,234"," $480,211"
134,"15 Via La Cumbre, Lafayette, CA 94549",Lafayette,94549,CA,4,1399000,Abio Properties,Not_Found,1399013,https://www.zillow.com/homedetails/15-Via-La-Cumbre-Lafayette-CA-94549/18403555_zpid/,"3,090",3, 3,Not_Found, 3, Two Story,Not_Found,0.78, Single Family, No,1986,Not_Found,80.13," $13,538"," $1,121,600"
135,"284 Scottsdale Rd, Pleasant Hill, CA 94523",Pleasant Hill,94523,CA,4,619000,Compass, $435/mo,619005,https://www.zillow.com/homedetails/284-Scottsdale-Rd-Pleasant-Hill-CA-94523/18393496_zpid/,"1,742",3, 2, 1, 2, Two Story,Not_Found,"1,572", Townhouse, No,1983,Not_Found,94.13," $6,510"," $506,371"
136,"610 Old Vine Ct, Pleasant Hill, CA 94523",Pleasant Hill,94523,CA,4,1225000,Coldwell Banker,Not_Found,1225720,https://www.zillow.com/homedetails/610-Old-Vine-Ct-Pleasant-Hill-CA-94523/18392185_zpid/,"2,295",3, 2, 1, 3, Two Story,Not_Found,0.25, Single Family, No,1996,Not_Found,78.13," $12,038"," $987,045"
137,"2025 Morello Ave, Pleasant Hill, CA 94523",Pleasant Hill,94523,CA,5,949000,Yellow Brick Rd. REALTORS,Not_Found,949355,https://www.zillow.com/homedetails/2025-Morello-Ave-Pleasant-Hill-CA-94523/18394075_zpid/,"1,995",3, 3,Not_Found, 2, 2,Not_Found,"6,982", Single Family, No,1965,Not_Found,85.33," $6,812"," $531,459"
138,"215 Cleopatra Dr, Pleasant Hill, CA 94523",Pleasant Hill,94523,CA,4,749950,Delphi Realty Group,Not_Found,771947,https://www.zillow.com/homedetails/215-Cleopatra-Dr-Pleasant-Hill-CA-94523/18364911_zpid/,"1,514",2, 2,Not_Found, 2, Two Story,Not_Found,"5,841", Single Family, No,1951,Not_Found,84.53," $8,371"," $660,000"
139,"494 Viking Dr, Pleasant Hill, CA 94523",Pleasant Hill,94523,CA,4,895000,Compass,Not_Found,897083,https://www.zillow.com/homedetails/494-Viking-Dr-Pleasant-Hill-CA-94523/18393823_zpid/,"1,568",2, 2,Not_Found, 2, One Story,Not_Found,"8,197", Single Family, No,1964,Not_Found,88.53," $1,674"," $91,062"
140,"97 Monte Vista Ct, Pleasant Hill, CA 94523",Pleasant Hill,94523,CA,3,858000,Realty World Complete Srcvs,Not_Found,877446,https://www.zillow.com/homedetails/97-Monte-Vista-Ct-Pleasant-Hill-CA-94523/18389320_zpid/,"1,040",1, 1,Not_Found, 2, One Story,Not_Found,"8,001", Single Family, No,1953,Not_Found,75.73," $9,524"," $767,000"
141,"104 Cleaveland Rd, Pleasant Hill, CA 94523",Pleasant Hill,94523,CA,2,478800,Compass, $350/mo,490146,https://www.zillow.com/homedetails/104-Cleaveland-Rd-Pleasant-Hill-CA-94523/2107450557_zpid/,903,2, 2,Not_Found, 1, One Story,Not_Found,"1,400", Townhouse, No,1980,Not_Found,Not_Found,Not_Found,Not_Found
142,"591 Aleta Pl, Pleasant Hill, CA 94523",Pleasant Hill,94523,CA,5,1149000,Rose Team,Not_Found,1149010,https://www.zillow.com/homedetails/591-Aleta-Pl-Pleasant-Hill-CA-94523/18394232_zpid/,"2,998",3, 2, 1, 2, Two Story,Not_Found,"9,901", Single Family, No,1966,Not_Found,87.73," $3,755"," $266,117"
143,"385 Camelback Rd APT 8, Pleasant Hill, CA 94523",Pleasant Hill,94523,CA,2,354000,Keller Williams Realty, $393/mo,371477,https://www.zillow.com/homedetails/385-Camelback-Rd-APT-8-Pleasant-Hill-CA-94523/2078351212_zpid/,801,1, 1,Not_Found, 0, Split Level,Not_Found,Not_Found, Condo, No,1973,Not_Found,90.93,Not_Found,Not_Found
144,"848 Camelback Pl, Pleasant Hill, CA 94523",Pleasant Hill,94523,CA,2,435000,Coldwell Banker, $397/mo,446982,https://www.zillow.com/homedetails/848-Camelback-Pl-Pleasant-Hill-CA-94523/18363338_zpid/,968,2, 2,Not_Found, 1, One Story,Not_Found,922, Condo, No,1981,Not_Found,80.53," $3,208"," $215,256"
145,"24 Heritage Oaks Rd, Pleasant Hill, CA 94523",Pleasant Hill,94523,CA,2,750000,Golden Gate Sotheby's Int'l, $480/mo,750004,https://www.zillow.com/homedetails/24-Heritage-Oaks-Rd-Pleasant-Hill-CA-94523/18395088_zpid/,"1,999",4, 2, 2, 2, One Story,Not_Found,"2,238", Townhouse, No,1980,Not_Found,90.93," $8,226"," $655,452"
146,"35 Monte Cresta Ave, Pleasant Hill, CA 94523",Pleasant Hill,94523,CA,2,374950,Dudum Real Estate Group, $400/mo,377410,https://www.zillow.com/homedetails/35-Monte-Cresta-Ave-Pleasant-Hill-CA-94523/18389778_zpid/,800,1, 1,Not_Found, 0, Three or More Stories,Not_Found,Not_Found, Condo, No,1978,Not_Found,94.93," $4,018"," $285,504"
147,"17 Vita Ct, Pleasant Hill, CA 94523",Pleasant Hill,94523,CA,4,1125000,The Agency,Not_Found,1241883,https://www.zillow.com/homedetails/17-Vita-Ct-Pleasant-Hill-CA-94523/18406442_zpid/,"2,707",3, 2, 1, 2, One Story,Not_Found,"9,975", Single Family, No,1951,Not_Found,74.93," $7,261"," $564,047"
148,"111 Hardy Cir, Pleasant Hill, CA 94523",Pleasant Hill,94523,CA,3,1425000,Dudum Real Estate Group,Not_Found,1479646,https://www.zillow.com/homedetails/111-Hardy-Cir-Pleasant-Hill-CA-94523/18388827_zpid/,"2,338",2, 2,Not_Found, 2, Two Story,Not_Found,0.49, Single Family, No,1947,Not_Found,70.93," $11,658"," $926,014"
149,"321 Scottsdale Rd, Pleasant Hill, CA 94523",Pleasant Hill,94523,CA,3,475000,Keller Williams Realty, $403/mo,562074,https://www.zillow.com/homedetails/321-Scottsdale-Rd-Pleasant-Hill-CA-94523/18393460_zpid/,"1,464",2, 1, 1, 2, 1, Yes,"1,478", Townhouse, No,1981,Not_Found,81.33," $4,550"," $328,996"
150,"385 Camelback Rd, Pleasant Hill, CA 94523",Pleasant Hill,94523,CA,0,354000,BHG Reliance Partners, $393/mo,377007,https://www.zillow.com/homedetails/385-Camelback-Rd-Pleasant-Hill-CA-94523/18393270_zpid/,801,0,Not_Found,Not_Found, 1, One Story, Yes,813, Multiple Occupancy, No,1973,Not_Found,Not_Found," $4,337"," $313,140"
