,Address,City,ZipCode,State,Bedrooms,Price,Listing-Company,HOA,Zestimate,Link,Living-Area,Total-Bathrooms,Full-Bathrooms,Half-Bathrooms,Garage-Spaces,Stories,Fireplace,Lot-Size,Home-Type,New-Contruction,Year-Built,Utilities,Sunscore,Annual-Tax,Tax-Value
72,"6685 Imperial Dr, Gilroy, CA 95020",Gilroy,95020,CA,0,1399000,Intero Real Estate Services,Not_Found,1374261,https://www.zillow.com/homedetails/6685-Imperial-Dr-Gilroy-CA-95020/153558571_zpid/,"2,760",0,Not_Found,Not_Found, 3,Not_Found,Not_Found,"8,154", Multiple Occupancy, No,1985," Public Utilities, Individual Electric Meters, Individual Gas Meters",78.91," $8,772"," $674,461"
73,"8971 Tea Tree Way, Gilroy, CA 95020",Gilroy,95020,CA,for,378000,Shen's Management & Sales Inc, $100/mo,3200,https://www.zillow.com/homedetails/8971-Tea-Tree-Way-Gilroy-CA-95020/153553269_zpid/,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found," Gas - Available at Street, Electricity - Available at Street, Public Utilities",Not_Found," $3,482"," $261,804"
74,"Buildable plan RESIDENCE TWO, Glen Loma Ranch  Provence, Gilroy, CA 95020",Gilroy,95020,CA,4,1092880,Lennar,Not_Found,Not_Found,https://www.zillow.com/community/glen-loma-ranch-provence/2083388490_zpid/,"3,496",3, 3,Not_Found, 2, 2,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
75,"Buildable plan RESIDENCE ONE, Glen Loma Ranch  Provence, Gilroy, CA 95020",Gilroy,95020,CA,4,1071880,Lennar,Not_Found,Not_Found,https://www.zillow.com/community/glen-loma-ranch-provence/2083388475_zpid/,"3,279",3, 3,Not_Found, 2, 2,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
76,"Buildable plan RESIDENCE THREE, Glen Loma Ranch  Margaux, Gilroy, CA 95020",Gilroy,95020,CA,5,940000,Lennar,Not_Found,Not_Found,https://www.zillow.com/community/glen-loma-ranch-margaux/2083373600_zpid/,"2,984",3, 3,Not_Found, 2, 2,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
77,"1610 Zephyr Pl, Gilroy, CA 95020",Gilroy,95020,CA,4,972799,Lennar,Not_Found,Not_Found,https://www.zillow.com/homedetails/1610-Zephyr-Pl-Gilroy-CA-95020/2078112565_zpid/,"2,409",3, 3,Not_Found, 2, 2,Not_Found,Not_Found, Single Family, Yes,2020,Not_Found,Not_Found,Not_Found,Not_Found
78,"2150 Hollyhock Ct, Gilroy, CA 95020",Gilroy,95020,CA,for,435000,South Bay Realty,Not_Found,3200,https://www.zillow.com/homedetails/2150-Hollyhock-Ct-Gilroy-CA-95020/64895489_zpid/,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found," Gas - Available at Street, Electricity - Available at Street",Not_Found," $4,621"," $357,000"
79,"Buildable plan RESIDENCE FOUR, Glen Loma Ranch  Margaux, Gilroy, CA 95020",Gilroy,95020,CA,4,960000,Lennar,Not_Found,Not_Found,https://www.zillow.com/community/glen-loma-ranch-margaux/2083373604_zpid/,"3,173",3, 3,Not_Found, 2, 2,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
80,"Buildable plan Residence 1, Mulholland at Boulevard, Dublin, CA 94568",Dublin,94568,CA,3,1194990,Brookfield Residential,Not_Found,Not_Found,https://www.zillow.com/community/mulholland-at-boulevard/2081344498_zpid/,"2,654",3, 2, 1, 2, 3,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
81,"Buildable plan Residence Five, Boulevard  Union, Dublin, CA 94568",Dublin,94568,CA,3,899000,CalAtlantic Homes,Not_Found,Not_Found,https://www.zillow.com/community/boulevard-union/2082027576_zpid/,"2,076",4, 3, 1, 2, 3,Not_Found,Not_Found, Townhouse, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
82,"Buildable plan Residence 2, Fillmore at Boulevard, Dublin, CA 94568",Dublin,94568,CA,4,968880,Brookfield Residential,Not_Found,Not_Found,https://www.zillow.com/community/fillmore-at-boulevard/2081344503_zpid/,"2,221",4, 3, 1, 2, 3,Not_Found,Not_Found, Townhouse, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
83,"Buildable plan Residence 3, Wilshire at Boulevard, Dublin, CA 94568",Dublin,94568,CA,4,954000,Brookfield Residential,Not_Found,Not_Found,https://www.zillow.com/community/wilshire-at-boulevard/2081344556_zpid/,"2,157",4, 4,Not_Found, 2,Not_Found,Not_Found,Not_Found, Townhouse, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
84,"Buildable plan RESIDENCE FOUR, Boulevard  Skyline, Dublin, CA 94568",Dublin,94568,CA,3,846000,Lennar,Not_Found,Not_Found,https://www.zillow.com/community/boulevard-skyline/2082037851_zpid/,"2,178",3, 3,Not_Found, 2, 2,Not_Found,Not_Found, Townhouse, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
85,"Buildable plan Residence 1, Huntington at Boulevard, Dublin, CA 94568",Dublin,94568,CA,3,1104880,Brookfield Residential,Not_Found,Not_Found,https://www.zillow.com/community/huntington-at-boulevard/2081344510_zpid/,"2,424",4, 4,Not_Found, 2, 3,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
86,"Buildable plan RESIDENCE TWO, Boulevard  Skyline, Dublin, CA 94568",Dublin,94568,CA,3,830000,Lennar,Not_Found,Not_Found,https://www.zillow.com/community/boulevard-skyline/2081893403_zpid/,"2,118",3, 3,Not_Found, 2, 2,Not_Found,Not_Found, Townhouse, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
87,"Buildable plan Ridgecrest, The Bluffs at Tassajara Hills, Dublin, CA 94568",Dublin,94568,CA,5,1795995,Toll Brothers,Not_Found,Not_Found,https://www.zillow.com/community/bluffs-at-tassajara-hills/2082578488_zpid/,"4,010",6, 5, 1, 2, 2,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
88,"Buildable plan Residence 2A, Wilshire at Boulevard, Dublin, CA 94568",Dublin,94568,CA,3,869990,Brookfield Residential,Not_Found,Not_Found,https://www.zillow.com/community/wilshire-at-boulevard/2081344551_zpid/,"1,691",3, 2, 1, 2, 2,Not_Found,Not_Found, Townhouse, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
89,"Buildable plan Residence Two, Boulevard  Union, Dublin, CA 94568",Dublin,94568,CA,2,799000,CalAtlantic Homes,Not_Found,Not_Found,https://www.zillow.com/community/boulevard-union/2082027575_zpid/,"1,526",3, 2, 1, 2, 3,Not_Found,Not_Found, Townhouse, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
90,"Buildable plan Residence One, Boulevard  Downing, Dublin, CA 94568",Dublin,94568,CA,3,841880,Lennar,Not_Found,Not_Found,https://www.zillow.com/community/boulevard-downing/2083235819_zpid/,"1,618",2, 2,Not_Found, 2, 1,Not_Found,Not_Found, Townhouse, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
91,"5887 Greenburg Rd, Dublin, CA 94568",Dublin,94568,CA,5,1325549,Lennar,Not_Found,Not_Found,https://www.zillow.com/homedetails/5887-Greenburg-Rd-Dublin-CA-94568/318986947_zpid/,"2,818",4, 4,Not_Found, 2, 3,Not_Found,"2,439", Single Family, Yes,2020,Not_Found,Not_Found," $19,588"," $1,092,401"
92,"5893 Greenburg Rd, Dublin, CA 94568",Dublin,94568,CA,4,1257671,Lennar,Not_Found,Not_Found,https://www.zillow.com/homedetails/5893-Greenburg-Rd-Dublin-CA-94568/318986945_zpid/,"2,515",2, 2,Not_Found, 2, 3,Not_Found,"2,439", Single Family, Yes,2020,Not_Found,Not_Found," $18,839"," $1,032,401"
93,"Buildable plan RESIDENCE FIVE, Boulevard  Skyline, Dublin, CA 94568",Dublin,94568,CA,3,824000,Lennar,Not_Found,Not_Found,https://www.zillow.com/community/boulevard-skyline/2082037852_zpid/,"1,800",3, 3,Not_Found, 2, 2,Not_Found,Not_Found, Townhouse, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
94,"3179 Alexa Cruz Ter, Dublin, CA 94568",Dublin,94568,CA,4,1149000,Redfin, $230/mo,1161768,https://www.zillow.com/homedetails/3179-Alexa-Cruz-Ter-Dublin-CA-94568/119587406_zpid/,"2,939",5, 4, 1, 2, Three or More Stories,Not_Found,"3,463", Single Family, No,2014,Not_Found,93.85," $12,565"," $932,965"
95,"Buildable plan Residence Three, Boulevard  Downing, Dublin, CA 94568",Dublin,94568,CA,3,883880,Lennar,Not_Found,Not_Found,https://www.zillow.com/community/boulevard-downing/2083235821_zpid/,"2,238",3, 3,Not_Found, 2, 3,Not_Found,Not_Found, Townhouse, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
96,"Buildable plan Plan 1, Boulevard   Newbury, Dublin, CA 94568",Dublin,94568,CA,4,1105880,Lennar,Not_Found,Not_Found,https://www.zillow.com/community/boulevard-newbury/2077849512_zpid/,"2,511",2, 2,Not_Found, 2, 3,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
97,"Buildable plan Residence 3, Huntington at Boulevard, Dublin, CA 94568",Dublin,94568,CA,4,1154880,Brookfield Residential,Not_Found,Not_Found,https://www.zillow.com/community/huntington-at-boulevard/2081344512_zpid/,"2,691",4, 4,Not_Found, 2, 3,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
98,"Buildable plan Residence 5, Fillmore at Boulevard, Dublin, CA 94568",Dublin,94568,CA,5,1044990,Brookfield Residential,Not_Found,Not_Found,https://www.zillow.com/community/fillmore-at-boulevard/2078525713_zpid/,"2,738",4, 4,Not_Found, 2,Not_Found,Not_Found,Not_Found, Townhouse, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
99,"Buildable plan Residence Four, Boulevard  Downing, Dublin, CA 94568",Dublin,94568,CA,4,931880,Lennar,Not_Found,Not_Found,https://www.zillow.com/community/boulevard-downing/2083235827_zpid/,"2,492",3, 3,Not_Found, 2, 3,Not_Found,Not_Found, Townhouse, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
100,"11940 Rhoda Ct, Dublin, CA 94568",Dublin,94568,CA,5,1378800,RE/MAX Accord,Not_Found,1365999,https://www.zillow.com/homedetails/11940-Rhoda-Ct-Dublin-CA-94568/111383414_zpid/,"2,889",3, 3,Not_Found, 0, 2, Yes,"9,273", Single Family, No,1984,Not_Found,76.21," $17,202"," $1,299,000"
101,"Buildable plan Residence 2B, Wilshire at Boulevard, Dublin, CA 94568",Dublin,94568,CA,3,903990,Brookfield Residential,Not_Found,Not_Found,https://www.zillow.com/community/wilshire-at-boulevard/2081344555_zpid/,"1,778",3, 2, 1, 2, Two Story,Not_Found,Not_Found, Townhouse, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
102,"Buildable plan Residence Three, Boulevard  Union, Dublin, CA 94568",Dublin,94568,CA,3,852100,CalAtlantic Homes,Not_Found,Not_Found,https://www.zillow.com/community/boulevard-union/2082027574_zpid/,"1,770",4, 3, 1, 2, 2,Not_Found,Not_Found, Townhouse, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
103,"6630 S Mariposa Ln, Dublin, CA 94568",Dublin,94568,CA,4,850000,COMPASS, $235/mo,840340,https://www.zillow.com/homedetails/6630-S-Mariposa-Ln-Dublin-CA-94568/119591899_zpid/,"2,002",4, 3, 1, 2, 3,Not_Found,Not_Found, Condo, No,2013,Not_Found,88.21," $9,967"," $730,992"
104,"5860 Midnight Pl G, Dublin, CA 94568",Dublin,94568,CA,3,870884,Lennar,Not_Found,Not_Found,https://www.zillow.com/homedetails/5860-Midnight-Pl-G-Dublin-CA-94568/2077849517_zpid/,"1,899",2, 2,Not_Found, 2, 3,Not_Found,Not_Found, Townhouse, Yes,2020,Not_Found,Not_Found,Not_Found,Not_Found
105,"Buildable plan Residence 5, Wilshire at Boulevard, Dublin, CA 94568",Dublin,94568,CA,2,849990,Brookfield Residential,Not_Found,Not_Found,https://www.zillow.com/community/wilshire-at-boulevard/2081344557_zpid/,"1,740",3, 2, 1, 2, 2,Not_Found,Not_Found, Townhouse, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
106,"Buildable plan Residence One, Boulevard  Union, Dublin, CA 94568",Dublin,94568,CA,2,769000,CalAtlantic Homes,Not_Found,Not_Found,https://www.zillow.com/community/boulevard-union/2082027573_zpid/,"1,443",2, 2,Not_Found, 0, 3,Not_Found,Not_Found, Townhouse, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
107,"Buildable plan Residence Two, Boulevard  Downing, Dublin, CA 94568",Dublin,94568,CA,3,850880,Lennar,Not_Found,Not_Found,https://www.zillow.com/community/boulevard-downing/2083235820_zpid/,"1,899",2, 2,Not_Found, 2, 3,Not_Found,Not_Found, Townhouse, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
108,"Buildable plan RESIDENCE ONE, Boulevard  Skyline, Dublin, CA 94568",Dublin,94568,CA,3,805000,Lennar,Not_Found,Not_Found,https://www.zillow.com/community/boulevard-skyline/2082037846_zpid/,"1,563",3, 3,Not_Found, 0, 2,Not_Found,Not_Found, Townhouse, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
109,"5650 Apex Dr, Dublin, CA 94568",Dublin,94568,CA,2,859880,CalAtlantic Homes, $350/mo,Not_Found,https://www.zillow.com/homedetails/5650-Apex-Dr-Dublin-CA-94568/250135432_zpid/,"1,526",3, 2, 1, 2, 3,Not_Found,Not_Found, Townhouse, Yes,2020,Not_Found,Not_Found," $13,658"," $768,878"
110,"11972 Glaskin Pl, Dublin, CA 94568",Dublin,94568,CA,4,999000,Evolve Real Estate, $143/mo,1007043,https://www.zillow.com/homedetails/11972-Glaskin-Pl-Dublin-CA-94568/163650788_zpid/,"2,008",3, 2, 1, 2, Three or More Stories,Not_Found,"2,700", Single Family, No,2017,Not_Found,Not_Found," $12,741"," $941,561"
111,"7170 Stags Leap Ln, Dublin, CA 94568",Dublin,94568,CA,3,1149000,Keller Williams Tri - Valley Realty, $227/mo,1146878,https://www.zillow.com/homedetails/7170-Stags-Leap-Ln-Dublin-CA-94568/250133144_zpid/,"1,943",3, 2, 1, 2, Two Story,Not_Found,"3,288", Single Family, No,2018,Not_Found,Not_Found," $14,363"," $1,078,500"
112,"Lot 0251, The Knolls at Tassajara Hills, Dublin, CA 94568",Dublin,94568,CA,4,1782995,Toll Brothers,Not_Found,Not_Found,https://www.zillow.com/community/knolls-at-tassajara-hills/2077947483_zpid/,"3,818",5, 4, 1, 3, 2,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
113,"3275 Dublin Blvd APT 415, Dublin, CA 94568",Dublin,94568,CA,2,595000,BQ Group Inc, $375/mo,609262,https://www.zillow.com/homedetails/3275-Dublin-Blvd-APT-415-Dublin-CA-94568/153089318_zpid/,"1,066",2, 2,Not_Found, 0, 2, Yes,Not_Found, Condo, No,2004, Natural Gas,Not_Found," $6,163"," $452,450"
114,"Lot 0245, The Knolls at Tassajara Hills, Dublin, CA 94568",Dublin,94568,CA,4,1737995,Toll Brothers,Not_Found,Not_Found,https://www.zillow.com/community/knolls-at-tassajara-hills/2078129776_zpid/,"3,528",5, 4, 1, 2, 2,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
115,"Buildable plan Residence 1, Fillmore at Boulevard, Dublin, CA 94568",Dublin,94568,CA,3,870990,Brookfield Residential,Not_Found,Not_Found,https://www.zillow.com/community/fillmore-at-boulevard/2081344499_zpid/,"1,574",3, 2, 1, 2, 3,Not_Found,Not_Found, Townhouse, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
116,"4580 Mirano Ct, Dublin, CA 94568",Dublin,94568,CA,4,1049000,Avenue 8 Inc., $439/mo,1061458,https://www.zillow.com/homedetails/4580-Mirano-Ct-Dublin-CA-94568/94688266_zpid/,"2,787",4, 3, 1, 2, Tri-Level,Not_Found,"5,000", Condo, No,2012,Not_Found,90.65," $8,601"," $627,046"
117,"Buildable plan Residence Four, Boulevard  Union, Dublin, CA 94568",Dublin,94568,CA,3,895000,CalAtlantic Homes,Not_Found,Not_Found,https://www.zillow.com/community/boulevard-union/2082027577_zpid/,"1,933",3, 3,Not_Found, 2, 3,Not_Found,Not_Found, Townhouse, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
118,"7330 Carneros Ln, Dublin, CA 94568",Dublin,94568,CA,4,1070000,California Wide Properties, $232/mo,1077331,https://www.zillow.com/homedetails/7330-Carneros-Ln-Dublin-CA-94568/163651464_zpid/,"2,210",4, 3, 1, 0,Not_Found,Not_Found,"1,542", Single Family, No,2017, Public Utilities,Not_Found," $12,445"," $917,796"
119,"Buildable plan RESIDENCE SIX, Boulevard  Skyline, Dublin, CA 94568",Dublin,94568,CA,4,875000,Lennar,Not_Found,Not_Found,https://www.zillow.com/community/boulevard-skyline/2082037850_zpid/,"2,492",3, 3,Not_Found, 2, 2,Not_Found,Not_Found, Townhouse, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
120,"907 Eagle Ridge Dr, Danville, CA 94506",Danville,94506,CA,6,4495000,Coldwell Banker, $661/mo,4891348,https://www.zillow.com/homedetails/907-Eagle-Ridge-Dr-Danville-CA-94506/18435720_zpid/,"8,432",8, 7, 1, 4, Two Story,Not_Found,0.78, Single Family, No,1996,Not_Found,70.58," $34,348"," $2,980,091"
121,"757 Glen Eagle Ct, Danville, CA 94526",Danville,94526,CA,3,988000,Compass, $453/mo,988496,https://www.zillow.com/homedetails/757-Glen-Eagle-Ct-Danville-CA-94526/18458813_zpid/,"1,618",2, 2,Not_Found, 2, One Story,Not_Found,"3,445", Townhouse, No,1979,Not_Found,Not_Found," $7,249"," $574,027"
122,"411 Kingswood Ln, Danville, CA 94506",Danville,94506,CA,5,3690000,Intero Real Estate Services, $189/mo,4092396,https://www.zillow.com/homedetails/411-Kingswood-Ln-Danville-CA-94506/18461369_zpid/,"6,641",5, 5,Not_Found, 4, Three or More Stories,Not_Found,1.57, Single Family, No,1992,Not_Found,Not_Found," $42,303"," $3,693,420"
123,"2100 Oneida Cir, Danville, CA 94526",Danville,94526,CA,2,859000,Golden Hills Brokers B/R, $375/mo,859004,https://www.zillow.com/homedetails/2100-Oneida-Cir-Danville-CA-94526/18459767_zpid/,"1,450",2, 2,Not_Found, 2, One Story,Not_Found,"2,461", Single Family, No,1984,Not_Found,84.13," $3,862"," $288,751"
124,"553 El Pintado Rd, Danville, CA 94526",Danville,94526,CA,4,2899000,Compass,Not_Found,2981380,https://www.zillow.com/homedetails/553-El-Pintado-Rd-Danville-CA-94526/2120353263_zpid/,"3,969",4, 3, 1, 3, Three or More Stories,Not_Found,1.38, Single Family, No,1993,Not_Found,Not_Found,Not_Found,Not_Found
125,"Buildable plan Diablo Countryside, Blackhawk Meadows, Danville, CA 94506",Danville,94506,CA,5,2349000,S&S Construction,Not_Found,Not_Found,https://www.zillow.com/community/blackhawk-meadows/2081234732_zpid/,"4,144",5, 4, 1, 3, 2, Yes,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
126,"106 Baldwin Dr, Danville, CA 94526",Danville,94526,CA,5,1324504,Auction.com, $85/mo,1324504,https://www.zillow.com/homedetails/106-Baldwin-Dr-Danville-CA-94526/18457043_zpid/,"2,308",Not_Found,Not_Found,Not_Found, 0, 1, Yes,"9,583", Single Family, No,1966,Not_Found,76.93," $11,618"," $962,280"
127,"1296 Ariel Dr, Danville, CA 94506",Danville,94506,CA,4,1999999,Compass, $100/mo,2000005,https://www.zillow.com/homedetails/1296-Ariel-Dr-Danville-CA-94506/68038115_zpid/,"4,383",5, 4, 1, 3, 2,Not_Found,"10,227", Single Family, No,2005,Not_Found,76.21," $18,633"," $1,530,000"
128,"201 S Ridge Ct, Danville, CA 94506",Danville,94506,CA,6,3198000,Compass, $189/mo,3161357,https://www.zillow.com/homedetails/201-S-Ridge-Ct-Danville-CA-94506/18461121_zpid/,"6,342",6, 5, 1, 3, Two Story,Not_Found,0.84, Single Family, No,1989,Not_Found,Not_Found," $35,263"," $3,069,180"
129,"201 Oakridge Dr, Danville, CA 94506",Danville,94506,CA,5,3998800,Compass, $189/mo,4063518,https://www.zillow.com/homedetails/201-Oakridge-Dr-Danville-CA-94506/18452673_zpid/,"6,910",6, 4, 2, 5, 2,Not_Found,4.13, Single Family, No,1983,Not_Found,Not_Found," $26,954"," $2,337,007"
130,"308 W Meadows Ln, Danville, CA 94506",Danville,94506,CA,3,960000,"HomeSmart Optima Realty, Inc", $310/mo,960008,https://www.zillow.com/homedetails/308-W-Meadows-Ln-Danville-CA-94506/18436844_zpid/,"1,992",3, 2, 1, 2, Two Story,Not_Found,"3,179", Townhouse, No,1995,Not_Found,73.77," $10,233"," $830,239"
131,"3291 Blackhawk Meadow Dr, Danville, CA 94506",Danville,94506,CA,4,2350500,Realty One Group AMR, $189/mo,2350933,https://www.zillow.com/homedetails/3291-Blackhawk-Meadow-Dr-Danville-CA-94506/54628207_zpid/,"4,618",4, 3, 1, 3, 2,Not_Found,0.41, Single Family, No,1985,Not_Found,Not_Found," $24,066"," $2,059,992"
132,"182 Tweed Dr, Danville, CA 94526",Danville,94526,CA,3,925000,Compass, $515/mo,925007,https://www.zillow.com/homedetails/182-Tweed-Dr-Danville-CA-94526/18454518_zpid/,"1,997",3, 3,Not_Found, 2, Two Story,Not_Found,"2,199", Townhouse, No,1977,Not_Found,92.14," $10,366"," $859,058"
133,"30 Sky Ter, Danville, CA 94526",Danville,94526,CA,8,5295000,Keller Williams Realty,Not_Found,5045929,https://www.zillow.com/homedetails/30-Sky-Ter-Danville-CA-94526/18439198_zpid/,"9,167",9, 9,Not_Found, 5, Two Story,Not_Found,1.56, Single Family, No,1997,Not_Found,76.1," $33,947"," $2,967,937"
134,"2092 Fostoria Cir, Danville, CA 94526",Danville,94526,CA,3,634750,RE/MAX Accord, $280/mo,643952,https://www.zillow.com/homedetails/2092-Fostoria-Cir-Danville-CA-94526/18459988_zpid/,"1,145",2, 2,Not_Found, 1, Two Story,Not_Found,"1,109", Condo, No,1991,Not_Found,94.53," $6,926"," $543,550"
135,"135 Rubicon Cir, Danville, CA 94526",Danville,94526,CA,2,639000,Compass, $420/mo,642846,https://www.zillow.com/homedetails/135-Rubicon-Cir-Danville-CA-94526/18431981_zpid/,"1,287",2, 2,Not_Found, 1, Two Story,Not_Found,Not_Found, Condo, No,1972,Not_Found,79.3," $6,209"," $476,672"
136,"3510 Deer Crest Dr, Danville, CA 94506",Danville,94506,CA,5,3838800,Compass, $189/mo,3838765,https://www.zillow.com/homedetails/3510-Deer-Crest-Dr-Danville-CA-94506/68032610_zpid/,"6,749",6, 5, 1, 5, Two Story,Not_Found,0.52, Single Family, No,2004,Not_Found,78.58," $41,741"," $3,650,000"
137,"3118 Blackhawk Meadow Ln, Danville, CA 94506",Danville,94506,CA,7,6499800,Compass, $189/mo,6230623,https://www.zillow.com/homedetails/3118-Blackhawk-Meadow-Ln-Danville-CA-94506/61236256_zpid/,"8,826",10, 8, 2, 5, One Story,Not_Found,0.75, Single Family, No,2000,Not_Found,Not_Found," $48,736"," $4,225,797"
138,"1420 Finley Rd, Danville, CA 94588",Danville,94588,CA,5,2999999,Compass,Not_Found,2998283,https://www.zillow.com/homedetails/1420-Finley-Rd-Danville-CA-94588/2098307540_zpid/,"7,269",6, 4, 2, 5, One Story,Not_Found,2.50, Single Family, No,1975,Not_Found,86.57,Not_Found,Not_Found
139,"6901 Johnston Rd, Pleasanton, CA 94588",Pleasanton,94588,CA,3,1499500,Re/Max Accord,Not_Found,844641,https://www.zillow.com/homedetails/6901-Johnston-Rd-Pleasanton-CA-94588/2080227137_zpid/,"1,440",2, 2,Not_Found, 2, 2,Not_Found,40, Single Family, No,1979,Not_Found,Not_Found,Not_Found,Not_Found
140,"215 S Ridge Ct, Danville, CA 94506",Danville,94506,CA,5,2599000,Keller Williams Realty, $189/mo,2599003,https://www.zillow.com/homedetails/215-S-Ridge-Ct-Danville-CA-94506/18461124_zpid/,"4,492",5, 3, 2, 3, Two Story,Not_Found,0.70, Single Family, No,1987,Not_Found,Not_Found," $23,418"," $2,000,000"
141,"121 Turanian Ct, Danville, CA 94506",Danville,94506,CA,5,5500000,Toll Brothers,Not_Found,Not_Found,https://www.zillow.com/homedetails/121-Turanian-Ct-Danville-CA-94506/118258866_zpid/,"6,113",6, 5, 1, 4, 2,Not_Found,0.40, Single Family, Yes,2015,Not_Found,Not_Found," $31,516"," $2,636,108"
142,"62 Tweed Ln, Danville, CA 94526",Danville,94526,CA,2,799000,Golden Gate Sotheby's Int'l Re, $510/mo,799005,https://www.zillow.com/homedetails/62-Tweed-Ln-Danville-CA-94526/18454508_zpid/,"1,524",2, 2,Not_Found, 2, Two Story,Not_Found,"2,495", Townhouse, No,1977,Not_Found,90.54," $6,614"," $522,563"
143,"436 El Rio, Danville, CA 94526",Danville,94526,CA,5,3790000,RE/MAX Accord,Not_Found,3789992,https://www.zillow.com/homedetails/436-El-Rio-Danville-CA-94526/18432141_zpid/,"5,474",5, 4, 1, 3, Two Story,Not_Found,1.02, Single Family, No,1972,Not_Found,76.9," $23,094"," $1,994,706"
144,"155 Clover Hill Ct, Danville, CA 94526",Danville,94526,CA,4,1375000,J. Rockcliff Realtors Inc, $100/mo,1375004,https://www.zillow.com/homedetails/155-Clover-Hill-Ct-Danville-CA-94526/18453819_zpid/,"2,336",3, 2, 1, 2, One Story,Not_Found,"9,901", Single Family, No,1973,Not_Found,Not_Found," $7,074"," $554,812"
145,"1 Sky Ter, Danville, CA 94526",Danville,94526,CA,5,3299000,The Agency, $41/mo,3299001,https://www.zillow.com/homedetails/1-Sky-Ter-Danville-CA-94526/18439168_zpid/,"4,000",3, 3,Not_Found, 3, Two Story,Not_Found,2.45, Single Family, No,1954,Not_Found,Not_Found," $17,269"," $1,465,391"
146,"Buildable plan Residence One, The Preserve  Foothills, San Ramon, CA 94583",San Ramon,94583,CA,4,1215880,Lennar,Not_Found,Not_Found,https://www.zillow.com/community/preserve-foothills/2085770025_zpid/,"2,295",3, 3,Not_Found, 2, 2,Not_Found,Not_Found, Single Family, Yes,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
147,"1924 Rancho Verde Cir E, Danville, CA 94526",Danville,94526,CA,3,949950,Dudum Real Estate Group, $453/mo,969956,https://www.zillow.com/homedetails/1924-Rancho-Verde-Cir-E-Danville-CA-94526/18459237_zpid/,"1,539",2, 2,Not_Found, 2, One Story,Not_Found,"3,659", Townhouse, No,1977,Not_Found,90.53," $6,379"," $495,997"
148,"537 Silver Oak Ln, Danville, CA 94506",Danville,94506,CA,3,989000,Dogwood Realty, $400/mo,989007,https://www.zillow.com/homedetails/537-Silver-Oak-Ln-Danville-CA-94506/18435702_zpid/,"1,869",3, 2, 1, 2, Two Story,Not_Found,"2,430", Townhouse, No,1984,Not_Found,83.38," $9,613"," $785,502"
